REGION,producto,marca,Promedio de Precio Nuevo,Mes
CAPITAL,ATUN ENLATADO,ROBINSON CRUSOE,"$2,28",agosto
CAPITAL,ATUN ENLATADO,ROBINSON CRUSOE,"$1,53",septiembre
CAPITAL,ATUN ENLATADO,SECRETOS DE LA ABUELA,"$2,28",enero
CAPITAL,ATUN ENLATADO,SECRETOS DE LA ABUELA,"$1,76",febrero
CAPITAL,ATUN ENLATADO,SECRETOS DE LA ABUELA,"$1,76",marzo
CAPITAL,ATUN ENLATADO,SECRETOS DE LA ABUELA,"$2,40",mayo
CAPITAL,ATUN ENLATADO,SECRETOS DE LA ABUELA,"$2,52",junio
CAPITAL,ATUN ENLATADO,SECRETOS DE LA ABUELA,"$2,38",agosto
CAPITAL,ATUN ENLATADO,THE KING OF THE SEAS,"$1,53",enero
CAPITAL,ATUN ENLATADO,THE KING OF THE SEAS,"$1,62",febrero
CAPITAL,ATUN ENLATADO,THE KING OF THE SEAS,"$1,84",julio
CAPITAL,ATUN ENLATADO,THE KING OF THE SEAS,"$1,71",agosto
CAPITAL,ATUN ENLATADO,WILLINGER,"$1,41",enero
CAPITAL,ATUN ENLATADO,WILLINGER,"$1,36",febrero
CAPITAL,ATUN ENLATADO,WILLINGER,"$1,45",marzo
CAPITAL,ATUN ENLATADO,WILLINGER,"$1,56",abril
CAPITAL,ATUN ENLATADO,WILLINGER,"$1,54",mayo
CAPITAL,ATUN ENLATADO,WILLINGER,"$1,60",junio
CAPITAL,ATUN ENLATADO,WILLINGER,"$1,56",julio
CAPITAL,ATUN ENLATADO,WILLINGER,"$1,56",agosto
CAPITAL,ATUN ENLATADO,WILLINGER,"$1,37",septiembre
CAPITAL,ATUN ENLATADO,YOYO,"$1,49",enero
CAPITAL,ATUN ENLATADO,YOYO,"$1,44",febrero
CAPITAL,ATUN ENLATADO,YOYO,"$2,14",abril
CAPITAL,ATUN ENLATADO,YOYO,"$1,47",mayo
CAPITAL,ATUN ENLATADO,YOYO,"$1,48",junio
CAPITAL,ATUN ENLATADO,YOYO,"$1,39",julio
CAPITAL,ATUN ENLATADO,YOYO,"$1,37",agosto
CAPITAL,AUYAMA,NO TIENE,"$0,65",enero
CAPITAL,AUYAMA,NO TIENE,"$0,64",febrero
CAPITAL,AUYAMA,NO TIENE,"$0,59",marzo
CAPITAL,AUYAMA,NO TIENE,"$0,62",abril
CAPITAL,AUYAMA,NO TIENE,"$0,59",mayo
CAPITAL,AUYAMA,NO TIENE,"$0,60",junio
CAPITAL,AUYAMA,NO TIENE,"$0,59",julio
CAPITAL,AUYAMA,NO TIENE,"$0,56",agosto
CAPITAL,AUYAMA,NO TIENE,"$0,60",septiembre
CAPITAL,AZUCAR BLANCA,ALVARIGUA,"$1,45",enero
CAPITAL,AZUCAR BLANCA,ALVARIGUA,"$1,64",febrero
CAPITAL,AZUCAR BLANCA,ALVARIGUA,"$1,70",marzo
CAPITAL,AZUCAR BLANCA,ALVARIGUA,"$1,44",abril
CAPITAL,AZUCAR BLANCA,ALVARIGUA,"$1,60",mayo
CAPITAL,AZUCAR BLANCA,ALVARIGUA,"$1,68",junio
CAPITAL,AZUCAR BLANCA,ALVARIGUA,"$1,69",julio
CAPITAL,AZUCAR BLANCA,ALVARIGUA,"$1,49",agosto
CAPITAL,AZUCAR BLANCA,ALVARIGUA,"$1,62",septiembre
CAPITAL,AZUCAR BLANCA,AMANECER,"$1,59",enero
CAPITAL,AZUCAR BLANCA,AMANECER,"$1,58",febrero
CAPITAL,AZUCAR BLANCA,AMANECER,"$1,65",marzo
CAPITAL,AZUCAR BLANCA,AMANECER,"$1,61",abril
CAPITAL,AZUCAR BLANCA,AMANECER,"$1,70",mayo
CAPITAL,AZUCAR BLANCA,AMANECER,"$1,68",junio
CAPITAL,AZUCAR BLANCA,AMANECER,"$1,67",julio
CAPITAL,AZUCAR BLANCA,AMANECER,"$1,68",agosto
CAPITAL,AZUCAR BLANCA,AMANECER,"$1,64",septiembre
CAPITAL,AZUCAR BLANCA,ATAVENCA,"$1,45",enero
CAPITAL,AZUCAR BLANCA,AZUCAR,"$1,62",enero
CAPITAL,AZUCAR BLANCA,AZUCAR,"$1,60",febrero
CAPITAL,AZUCAR BLANCA,AZUCAR,"$1,56",marzo
CAPITAL,AZUCAR BLANCA,AZUCAR,"$1,52",abril
CAPITAL,AZUCAR BLANCA,AZUCAR,"$1,72",mayo
CAPITAL,AZUCAR BLANCA,AZUCAR,"$1,69",junio
CAPITAL,AZUCAR BLANCA,AZUCAR,"$1,73",julio
CAPITAL,AZUCAR BLANCA,AZUCAR,"$1,68",agosto
CAPITAL,AZUCAR BLANCA,AZUCAR,"$1,77",septiembre
CAPITAL,AZUCAR BLANCA,BELALLA,"$1,67",enero
CAPITAL,AZUCAR BLANCA,BELALLA,"$1,49",febrero
CAPITAL,AZUCAR BLANCA,CRISTAL,"$1,55",marzo
CAPITAL,AZUCAR BLANCA,DOCE DIA,"$1,47",enero
CAPITAL,AZUCAR BLANCA,DOCE DIA,"$1,45",febrero
CAPITAL,AZUCAR BLANCA,DOCE DIA,"$1,65",marzo
CAPITAL,AZUCAR BLANCA,DOCE DIA,"$1,49",abril
CAPITAL,AZUCAR BLANCA,DOCE DIA,"$1,79",mayo
CAPITAL,AZUCAR BLANCA,DOCE DIA,"$1,44",junio
CAPITAL,AZUCAR BLANCA,DOCE DIA,"$1,40",julio
CAPITAL,AZUCAR BLANCA,DOCE DIA,"$1,23",agosto
CAPITAL,AZUCAR BLANCA,DON PACO,"$1,61",marzo
CAPITAL,AZUCAR BLANCA,DON PACO,"$2,08",mayo
CAPITAL,AZUCAR BLANCA,DON PACO,"$1,73",junio
CAPITAL,AZUCAR BLANCA,FINURA,"$1,66",enero
CAPITAL,AZUCAR BLANCA,FINURA,"$1,48",marzo
CAPITAL,AZUCAR BLANCA,FINURA,"$1,36",abril
CAPITAL,AZUCAR BLANCA,FINURA,"$1,35",mayo
CAPITAL,AZUCAR BLANCA,ITAMARATI,"$1,35",enero
CAPITAL,AZUCAR BLANCA,ITAMARATI,"$1,50",marzo
CAPITAL,AZUCAR BLANCA,ITAMARATI,"$1,51",mayo
CAPITAL,AZUCAR BLANCA,ITAMARATI,"$1,41",junio
CAPITAL,AZUCAR BLANCA,ITAMARATI,"$1,54",julio
CAPITAL,AZUCAR BLANCA,KONFIT,"$1,62",enero
CAPITAL,AZUCAR BLANCA,KONFIT,"$1,52",febrero
CAPITAL,AZUCAR BLANCA,KONFIT,"$1,58",marzo
CAPITAL,AZUCAR BLANCA,KONFIT,"$1,59",abril
CAPITAL,AZUCAR BLANCA,KONFIT,"$1,58",mayo
CAPITAL,AZUCAR BLANCA,KONFIT,"$1,57",junio
CAPITAL,AZUCAR BLANCA,KONFIT,"$1,62",julio
CAPITAL,AZUCAR BLANCA,KONFIT,"$1,56",agosto
CAPITAL,AZUCAR BLANCA,KONFIT,"$1,66",septiembre
CAPITAL,AZUCAR BLANCA,LA PASTORA,"$1,59",enero
CAPITAL,AZUCAR BLANCA,LA PASTORA,"$1,61",febrero
CAPITAL,AZUCAR BLANCA,LA PASTORA,"$1,64",marzo
CAPITAL,AZUCAR BLANCA,LA PASTORA,"$1,51",abril
CAPITAL,AZUCAR BLANCA,LA PASTORA,"$1,57",mayo
CAPITAL,AZUCAR BLANCA,LA PASTORA,"$1,60",junio
CAPITAL,AZUCAR BLANCA,LA PASTORA,"$1,53",julio
CAPITAL,AZUCAR BLANCA,LA PASTORA,"$1,59",agosto
CAPITAL,AZUCAR BLANCA,LA PASTORA,"$1,69",septiembre
CAPITAL,AZUCAR BLANCA,LA PROTECTORA,"$1,54",marzo
CAPITAL,AZUCAR BLANCA,MAITE,"$1,64",enero
CAPITAL,AZUCAR BLANCA,MAITE,"$1,55",febrero
CAPITAL,AZUCAR BLANCA,MAITE,"$1,60",marzo
CAPITAL,AZUCAR BLANCA,MAITE,"$1,60",abril
CAPITAL,AZUCAR BLANCA,MAITE,"$1,62",mayo
CAPITAL,AZUCAR BLANCA,MAITE,"$1,58",junio
CAPITAL,AZUCAR BLANCA,MAITE,"$1,40",julio
CAPITAL,AZUCAR BLANCA,MAITE,"$1,57",agosto
CAPITAL,AZUCAR BLANCA,MELAO,"$1,43",enero
CAPITAL,AZUCAR BLANCA,MELAO,"$1,57",febrero
CAPITAL,AZUCAR BLANCA,MELAO,"$1,42",marzo
CAPITAL,AZUCAR BLANCA,MELAO,"$1,49",abril
CAPITAL,AZUCAR BLANCA,MELAO,"$1,41",mayo
CAPITAL,AZUCAR BLANCA,MELAO,"$1,46",junio
CAPITAL,AZUCAR BLANCA,MELAO,"$1,48",julio
CAPITAL,AZUCAR BLANCA,MELAO,"$1,60",agosto
CAPITAL,AZUCAR BLANCA,MONTALBAN,"$1,57",enero
CAPITAL,AZUCAR BLANCA,MONTALBAN,"$1,57",febrero
CAPITAL,AZUCAR BLANCA,MONTALBAN,"$1,63",marzo
CAPITAL,AZUCAR BLANCA,MONTALBAN,"$1,63",abril
CAPITAL,AZUCAR BLANCA,MONTALBAN,"$1,63",mayo
CAPITAL,AZUCAR BLANCA,MONTALBAN,"$1,62",junio
CAPITAL,AZUCAR BLANCA,MONTALBAN,"$1,63",julio
CAPITAL,AZUCAR BLANCA,MONTALBAN,"$1,68",agosto
CAPITAL,AZUCAR BLANCA,MONTALBAN,"$1,74",septiembre
CAPITAL,AZUCAR BLANCA,PUBLIO,"$1,94",mayo
CAPITAL,AZUCAR BLANCA,PUBLIO,"$2,01",junio
CAPITAL,AZUCAR BLANCA,PUBLIO,"$1,91",julio
CAPITAL,AZUCAR BLANCA,PUBLIO,"$2,01",agosto
CAPITAL,AZUCAR BLANCA,RIO DULCE,"$1,46",enero
CAPITAL,AZUCAR BLANCA,SABANA DULCE,"$1,54",febrero
CAPITAL,AZUCAR BLANCA,SABANA DULCE,"$1,34",marzo
CAPITAL,AZUCAR BLANCA,SABANA DULCE,"$1,52",mayo
CAPITAL,AZUCAR BLANCA,SABANA DULCE,"$1,41",junio
CAPITAL,AZUCAR BLANCA,SABANA DULCE,"$1,50",julio
CAPITAL,AZUCAR BLANCA,SABANA DULCE,"$1,38",agosto
CAPITAL,AZUCAR BLANCA,SANTO MELAO,"$1,40",enero
CAPITAL,AZUCAR BLANCA,SANTO MELAO,"$1,45",febrero
CAPITAL,AZUCAR BLANCA,SANTO MELAO,"$2,00",mayo
CAPITAL,AZUCAR BLANCA,SANTO MELAO,"$2,09",junio
CAPITAL,AZUCAR BLANCA,SANTO MELAO,"$2,05",julio
CAPITAL,AZUCAR BLANCA,SANTO MELAO,"$1,47",agosto
CAPITAL,AZUCAR BLANCA,TIA,"$1,60",febrero
CAPITAL,CAFE,93 CAFE,"$8,31",mayo
CAPITAL,CAFE,93 CAFE,"$8,31",junio
CAPITAL,CAFE,93 CAFE,"$8,33",julio
CAPITAL,CAFE,93 CAFE,"$8,31",agosto
CAPITAL,CAFE,93 CAFE,"$8,31",septiembre
CAPITAL,CAFE,ALVARIGUA,"$7,36",mayo
CAPITAL,CAFE,ALVARIGUA,"$7,27",junio
CAPITAL,CAFE,ALVARIGUA,"$7,43",julio
CAPITAL,CAFE,ALVARIGUA,"$7,42",agosto
CAPITAL,CAFE,ALVARIGUA,"$7,45",septiembre
CAPITAL,CAFE,AMANECER,"$5,57",enero
CAPITAL,CAFE,AMANECER,"$5,69",febrero
CAPITAL,CAFE,AMANECER,"$6,04",marzo
CAPITAL,CAFE,AMANECER,"$6,30",abril
CAPITAL,CAFE,AMANECER,"$7,27",mayo
CAPITAL,CAFE,AMANECER,"$7,43",junio
CAPITAL,CAFE,AMANECER,"$7,34",julio
CAPITAL,CAFE,AMANECER,"$7,27",agosto
CAPITAL,CAFE,AMANECER,"$7,48",septiembre
CAPITAL,CAFE,ANZOATEGUI,"$4,30",enero
CAPITAL,CAFE,ANZOATEGUI,"$8,04",febrero
CAPITAL,CAFE,ANZOATEGUI,"$5,98",marzo
CAPITAL,CAFE,ANZOATEGUI,"$5,59",abril
CAPITAL,CAFE,ANZOATEGUI,"$9,32",mayo
CAPITAL,CAFE,ANZOATEGUI,"$5,21",junio
CAPITAL,CAFE,ANZOATEGUI,"$6,68",julio
CAPITAL,CAFE,ANZOATEGUI,"$6,81",agosto
CAPITAL,CAFE,ARAUCA,"$6,37",abril
CAPITAL,CAFE,ARAUCA,"$7,11",mayo
CAPITAL,CAFE,ARAUCA,"$7,24",junio
CAPITAL,CAFE,ARAUCA,"$7,00",julio
CAPITAL,CAFE,ARAUCA,"$7,14",agosto
CAPITAL,CAFE,ARAUCA,"$7,09",septiembre
CAPITAL,CAFE,BRASIL,"$6,10",abril
CAPITAL,CAFE,BRASIL,"$10,09",mayo
CAPITAL,CAFE,BRASIL,"$6,96",julio
CAPITAL,CAFE,CAFE CARIBE,"$7,20",marzo
CAPITAL,CAFE,CAFE CARIBE,"$8,43",mayo
CAPITAL,CAFE,CAFE DEL SUR,"$9,62",enero
CAPITAL,CAFE,CAFE DEL SUR,"$6,60",marzo
CAPITAL,CAFE,CAFE DEL SUR,"$6,31",mayo
CAPITAL,CAFE,CONCAFE,"$5,50",junio
CAPITAL,CAFE,DAMASCO,"$7,45",mayo
CAPITAL,CAFE,DELLA NONNA,"$5,64",enero
CAPITAL,CAFE,DELLA NONNA,"$5,71",febrero
CAPITAL,CAFE,DELLA NONNA,"$5,91",marzo
CAPITAL,CAFE,DELLA NONNA,"$7,15",abril
CAPITAL,CAFE,DELLA NONNA,"$7,07",mayo
CAPITAL,CAFE,DELLA NONNA,"$7,34",junio
CAPITAL,CAFE,DELLA NONNA,"$7,28",julio
CAPITAL,CAFE,DELLA NONNA,"$7,33",agosto
CAPITAL,CAFE,DELLA NONNA,"$7,52",septiembre
CAPITAL,CAFE,DOÑA TERA,"$4,39",enero
CAPITAL,CAFE,EL PEÑON,"$7,38",mayo
CAPITAL,CAFE,EL PEÑON,"$7,19",junio
CAPITAL,CAFE,EL PEÑON,"$7,38",julio
CAPITAL,CAFE,EL PEÑON,"$7,40",agosto
CAPITAL,CAFE,EL PEÑON,"$7,44",septiembre
CAPITAL,CAFE,EXCELSO,"$6,23",enero
CAPITAL,CAFE,EXCELSO,"$6,02",abril
CAPITAL,CAFE,EXCELSO,"$7,68",mayo
CAPITAL,CAFE,EXCELSO,"$7,09",junio
CAPITAL,CAFE,EXCELSO,"$7,04",julio
CAPITAL,CAFE,EXCELSO,"$6,46",agosto
CAPITAL,CAFE,EXCELSO,"$6,90",septiembre
CAPITAL,CAFE,FAMA DE AMERICA,"$5,11",enero
CAPITAL,CAFE,FAMA DE AMERICA,"$5,41",febrero
CAPITAL,CAFE,FAMA DE AMERICA,"$5,95",marzo
CAPITAL,CAFE,FAMA DE AMERICA,"$6,63",abril
CAPITAL,CAFE,FAMA DE AMERICA,"$7,50",mayo
CAPITAL,CAFE,FAMA DE AMERICA,"$6,95",junio
CAPITAL,CAFE,FAMA DE AMERICA,"$7,21",julio
CAPITAL,CAFE,FAMA DE AMERICA,"$7,46",agosto
CAPITAL,CAFE,FAMA DE AMERICA,"$6,97",septiembre
CAPITAL,CAFE,FLOR DE AMERICA,"$5,32",febrero
CAPITAL,CAFE,FLOR DE AMERICA,"$6,22",junio
CAPITAL,CAFE,FLOR DE AMERICA,"$7,11",agosto
CAPITAL,CAFE,FLOR DE ARAGUA,"$5,00",enero
CAPITAL,CAFE,FLOR DE ARAGUA,"$5,45",febrero
CAPITAL,CAFE,FLOR DE ARAGUA,"$6,50",marzo
CAPITAL,CAFE,FLOR DE ARAGUA,"$6,05",abril
CAPITAL,CAFE,FLOR DE ARAGUA,"$7,43",mayo
CAPITAL,CAFE,FLOR DE ARAGUA,"$8,27",junio
CAPITAL,CAFE,FLOR DE ARAGUA,"$7,11",julio
CAPITAL,CAFE,FLOR DE ARAGUA,"$7,88",agosto
CAPITAL,CAFE,FLOR DE ARAUCA,"$5,21",enero
CAPITAL,CAFE,FLOR DE ARAUCA,"$5,31",febrero
CAPITAL,CAFE,FLOR DE ARAUCA,"$5,65",marzo
CAPITAL,CAFE,FLOR DE ARAUCA,"$7,17",abril
CAPITAL,CAFE,FLOR DE ARAUCA,"$7,56",mayo
CAPITAL,CAFE,FLOR DE ARAUCA,"$7,60",junio
CAPITAL,CAFE,FLOR DE ARAUCA,"$7,60",julio
CAPITAL,CAFE,FLOR DE ARAUCA,"$7,62",agosto
CAPITAL,CAFE,FLOR DE ARAUCA,"$7,63",septiembre
CAPITAL,CAFE,JP,"$4,93",enero
CAPITAL,CAFE,JP,"$5,47",febrero
CAPITAL,CAFE,JP,"$5,42",marzo
CAPITAL,CAFE,JP,"$6,18",abril
CAPITAL,CAFE,JP,"$6,74",mayo
CAPITAL,CAFE,JP,"$6,79",junio
CAPITAL,CAFE,JP,"$6,87",julio
CAPITAL,CAFE,JP,"$7,03",agosto
CAPITAL,CAFE,JP,"$7,13",septiembre
CAPITAL,CAFE,KALDI,"$5,49",enero
CAPITAL,CAFE,KALDI,"$4,80",febrero
CAPITAL,CAFE,KALDI,"$6,94",mayo
CAPITAL,CAFE,LA PASTOREÑA,"$6,13",mayo
CAPITAL,CAFE,LA PASTOREÑA,"$6,23",junio
CAPITAL,CAFE,LA PROTECTORA,"$5,05",enero
CAPITAL,CAFE,LA PROTECTORA,"$5,30",febrero
CAPITAL,CAFE,LA PROTECTORA,"$5,64",marzo
CAPITAL,CAFE,LA PROTECTORA,"$6,47",abril
CAPITAL,CAFE,LA PROTECTORA,"$7,12",mayo
CAPITAL,CAFE,LA PROTECTORA,"$7,16",junio
CAPITAL,CAFE,LA PROTECTORA,"$7,25",julio
CAPITAL,CAFE,LA PROTECTORA,"$7,25",agosto
CAPITAL,CAFE,LA PROTECTORA,"$6,80",septiembre
CAPITAL,CAFE,MADRID,"$5,79",enero
CAPITAL,CAFE,MADRID,"$5,48",febrero
CAPITAL,CAFE,MADRID,"$7,00",marzo
CAPITAL,CAFE,MADRID,"$5,78",abril
CAPITAL,CAFE,MADRID,"$7,38",mayo
CAPITAL,CAFE,MADRID,"$7,30",junio
CAPITAL,CAFE,MADRID,"$7,23",julio
CAPITAL,CAFE,MADRID,"$7,05",agosto
CAPITAL,CAFE,MADRID,"$7,14",septiembre
CAPITAL,CAFE,MONTAÑA,"$4,88",enero
CAPITAL,CAFE,MONTAÑA,"$5,16",febrero
CAPITAL,CAFE,MONTAÑA,"$6,21",abril
CAPITAL,CAFE,MONTAÑA,"$6,88",mayo
CAPITAL,CAFE,MONTAÑA,"$6,98",junio
CAPITAL,CAFE,MONTAÑA,"$6,94",julio
CAPITAL,CAFE,MONTAÑA,"$7,13",agosto
CAPITAL,CAFE,MONTAÑA,"$3,30",septiembre
CAPITAL,CAFE,OSOLE,"$5,45",enero
CAPITAL,CAFE,OSOLE,"$5,38",febrero
CAPITAL,CAFE,OSOLE,"$5,70",marzo
CAPITAL,CAFE,OSOLE,"$6,64",abril
CAPITAL,CAFE,OSOLE,"$7,20",mayo
CAPITAL,CAFE,OSOLE,"$8,55",junio
CAPITAL,CAFE,OSOLE,"$7,64",julio
CAPITAL,CAFE,OSOLE,"$7,60",agosto
CAPITAL,CAFE,OSOLE,"$7,45",septiembre
CAPITAL,CAFE,PARAISO,"$6,96",mayo
CAPITAL,CAFE,PARAISO,"$7,33",junio
CAPITAL,CAFE,PARAISO,"$7,00",septiembre
CAPITAL,CAFE,SAN ANTONIO,"$6,06",enero
CAPITAL,CAFE,SAN ANTONIO,"$6,32",febrero
CAPITAL,CAFE,SAN ANTONIO,"$6,34",marzo
CAPITAL,CAFE,SAN ANTONIO,"$7,62",abril
CAPITAL,CAFE,SAN ANTONIO,"$7,85",mayo
CAPITAL,CAFE,SAN ANTONIO,"$7,88",junio
CAPITAL,CAFE,SAN ANTONIO,"$8,28",julio
CAPITAL,CAFE,SAN ANTONIO,"$8,31",agosto
CAPITAL,CAFE,SAN ANTONIO,"$8,46",septiembre
CAPITAL,CAFE,SAN DOMINGO,"$6,25",enero
CAPITAL,CAFE,SAN DOMINGO,"$6,12",febrero
CAPITAL,CAFE,SAN DOMINGO,"$6,64",marzo
CAPITAL,CAFE,SAN DOMINGO,"$7,45",abril
CAPITAL,CAFE,SAN DOMINGO,"$7,78",mayo
CAPITAL,CAFE,SAN DOMINGO,"$7,74",junio
CAPITAL,CAFE,SAN DOMINGO,"$7,43",julio
CAPITAL,CAFE,SAN DOMINGO,"$7,46",agosto
CAPITAL,CAFE,SAN DOMINGO,"$8,21",septiembre
CAPITAL,CAFE,SAN SALVADOR,"$5,39",enero
CAPITAL,CAFE,SAN SALVADOR,"$4,89",febrero
CAPITAL,CAFE,SAN SALVADOR,"$5,19",marzo
CAPITAL,CAFE,SAN SALVADOR,"$6,53",abril
CAPITAL,CAFE,SAN SALVADOR,"$7,80",mayo
CAPITAL,CAFE,SAN SALVADOR,"$7,68",junio
CAPITAL,CAFE,SAN SALVADOR,"$7,62",julio
CAPITAL,CAFE,SAN SALVADOR,"$7,69",agosto
CAPITAL,CAFE,SAN SALVADOR,"$7,51",septiembre
CAPITAL,CAFE,SELLO AZUL,"$5,34",febrero
CAPITAL,CAFE,SELLO AZUL,"$4,85",marzo
CAPITAL,CAFE,SELLO AZUL,"$6,36",mayo
CAPITAL,CAFE,SELLO AZUL,"$7,65",junio
CAPITAL,CAFE,TIGO,"$5,27",marzo
CAPITAL,CAFE,TIGO,"$5,30",abril
CAPITAL,CAFE,TIGO,"$5,98",mayo
CAPITAL,CAFE,TIGO,"$7,05",junio
CAPITAL,CAFE,VENEZUELA,"$4,24",enero
CAPITAL,CAFE,VENEZUELA,"$4,24",febrero
CAPITAL,CAFE,VENEZUELA,"$4,02",marzo
CAPITAL,CAFE,VENEZUELA,"$6,87",abril
CAPITAL,CAFE,VENEZUELA,"$6,31",mayo
CAPITAL,CAFE,VENEZUELA,"$6,75",junio
CAPITAL,CAFE,VENEZUELA,"$6,61",julio
CAPITAL,CAFE,VENEZUELA,"$6,80",agosto
CAPITAL,CAFE,VERO,"$6,32",enero
CAPITAL,CAFE,VERO,"$6,73",febrero
CAPITAL,CAFE,VERO,"$6,99",marzo
CAPITAL,CAFE,VERO,"$7,61",mayo
CAPITAL,CAFE,VERO,"$8,07",junio
CAPITAL,CAFE,VERO,"$8,25",julio
CAPITAL,CAFE,VERO,"$8,16",agosto
CAPITAL,CAFE,VERO,"$8,59",septiembre
CAPITAL,CALABACIN,NO TIENE,"$1,06",enero
CAPITAL,CALABACIN,NO TIENE,"$1,39",febrero
CAPITAL,CALABACIN,NO TIENE,"$1,07",marzo
CAPITAL,CALABACIN,NO TIENE,"$1,06",abril
CAPITAL,CALABACIN,NO TIENE,"$1,16",mayo
CAPITAL,CALABACIN,NO TIENE,"$1,41",junio
CAPITAL,CALABACIN,NO TIENE,"$1,14",julio
CAPITAL,CALABACIN,NO TIENE,"$1,03",agosto
CAPITAL,CALABACIN,NO TIENE,"$1,06",septiembre
CAPITAL,CAMBUR,NO TIENE,"$1,16",enero
CAPITAL,CAMBUR,NO TIENE,"$1,11",febrero
CAPITAL,CAMBUR,NO TIENE,"$1,20",marzo
CAPITAL,CAMBUR,NO TIENE,"$1,23",abril
CAPITAL,CAMBUR,NO TIENE,"$1,04",mayo
CAPITAL,CAMBUR,NO TIENE,"$0,96",junio
CAPITAL,CAMBUR,NO TIENE,"$1,01",julio
CAPITAL,CAMBUR,NO TIENE,"$1,00",agosto
CAPITAL,CAMBUR,NO TIENE,"$1,12",septiembre
CAPITAL,CARAOTAS,A GRANEL,"$2,18",enero
CAPITAL,CARAOTAS,A GRANEL,"$2,34",febrero
CAPITAL,CARAOTAS,A GRANEL,"$1,78",abril
CAPITAL,CARAOTAS,ALVARIGUA,"$3,31",enero
CAPITAL,CARAOTAS,ALVARIGUA,"$3,39",mayo
CAPITAL,CARAOTAS,AMANECER,"$3,26",enero
CAPITAL,CARAOTAS,AMANECER,"$3,09",febrero
CAPITAL,CARAOTAS,AMANECER,"$3,33",marzo
CAPITAL,CARAOTAS,AMANECER,"$3,40",abril
CAPITAL,CARAOTAS,AMANECER,"$3,45",mayo
CAPITAL,CARAOTAS,AMANECER,"$3,44",junio
CAPITAL,CARAOTAS,AMANECER,"$3,17",julio
CAPITAL,CARAOTAS,AMANECER,"$3,28",agosto
CAPITAL,CARAOTAS,AMANECER,"$3,00",septiembre
CAPITAL,CARAOTAS,EL MAIZALITO,"$2,95",enero
CAPITAL,CARAOTAS,EL MAIZALITO,"$3,43",febrero
CAPITAL,CARAOTAS,EL MAIZALITO,"$2,96",marzo
CAPITAL,CARAOTAS,EL MAIZALITO,"$2,62",abril
CAPITAL,CARAOTAS,EL MAIZALITO,"$2,12",mayo
CAPITAL,CARAOTAS,EL MAIZALITO,"$3,50",junio
CAPITAL,CARAOTAS,EL MAIZALITO,"$3,73",julio
CAPITAL,CARAOTAS,EL MAIZALITO,"$3,97",agosto
CAPITAL,CARAOTAS,EL MAIZALITO,"$4,40",septiembre
CAPITAL,CARAOTAS,GRANAL,"$3,27",enero
CAPITAL,CARAOTAS,GRANAL,"$3,41",febrero
CAPITAL,CARAOTAS,GRANAL,"$3,41",junio
CAPITAL,CARAOTAS,GRANAL,"$2,70",julio
CAPITAL,CARAOTAS,KICALDO,"$1,87",enero
CAPITAL,CARAOTAS,LA LUCHA,"$2,87",enero
CAPITAL,CARAOTAS,LA LUCHA,"$3,36",febrero
CAPITAL,CARAOTAS,LA LUCHA,"$3,05",marzo
CAPITAL,CARAOTAS,LA LUCHA,"$2,73",abril
CAPITAL,CARAOTAS,LA LUCHA,"$2,72",mayo
CAPITAL,CARAOTAS,LA LUCHA,"$3,17",julio
CAPITAL,CARAOTAS,LA LUCHA,"$3,24",agosto
CAPITAL,CARAOTAS,LA LUCHA,"$2,83",septiembre
CAPITAL,CARAOTAS,MARY,"$3,32",enero
CAPITAL,CARAOTAS,MARY,"$3,26",febrero
CAPITAL,CARAOTAS,MARY,"$3,29",marzo
CAPITAL,CARAOTAS,MARY,"$3,31",abril
CAPITAL,CARAOTAS,MARY,"$3,40",mayo
CAPITAL,CARAOTAS,MARY,"$3,24",junio
CAPITAL,CARAOTAS,MARY,"$3,14",julio
CAPITAL,CARAOTAS,MARY,"$3,31",agosto
CAPITAL,CARAOTAS,MARY,"$3,22",septiembre
CAPITAL,CARAOTAS,MICHACHA,"$3,27",enero
CAPITAL,CARAOTAS,MICHACHA,"$3,34",febrero
CAPITAL,CARAOTAS,MICHACHA,"$3,34",marzo
CAPITAL,CARAOTAS,MICHACHA,"$3,36",abril
CAPITAL,CARAOTAS,MICHACHA,"$3,64",mayo
CAPITAL,CARAOTAS,MICHACHA,"$3,54",junio
CAPITAL,CARAOTAS,MICHACHA,"$3,66",julio
CAPITAL,CARAOTAS,MICHACHA,"$3,69",agosto
CAPITAL,CARAOTAS,MICHACHA,"$3,59",septiembre
CAPITAL,CARAOTAS,MISS DAYMAR,"$3,46",enero
CAPITAL,CARAOTAS,MISS DAYMAR,"$3,26",febrero
CAPITAL,CARAOTAS,MISS DAYMAR,"$3,25",marzo
CAPITAL,CARAOTAS,MISS DAYMAR,"$3,46",abril
CAPITAL,CARAOTAS,MISS DAYMAR,"$3,00",junio
CAPITAL,CARAOTAS,MISS DAYMAR,"$3,39",julio
CAPITAL,CARAOTAS,MISS DAYMAR,"$3,75",agosto
CAPITAL,CARAOTAS,PANTERA,"$3,52",enero
CAPITAL,CARAOTAS,PANTERA,"$3,57",febrero
CAPITAL,CARAOTAS,PANTERA,"$3,55",marzo
CAPITAL,CARAOTAS,PANTERA,"$3,41",abril
CAPITAL,CARAOTAS,PANTERA,"$3,47",mayo
CAPITAL,CARAOTAS,PANTERA,"$3,46",junio
